id,event_id,event_name,deployment_id,deployment_name,project_id,project_name,determination_id,determination_name,determination_score,verification_status,detections_count,first_appearance_timestamp,last_appearance_timestamp,duration,best_detection_url,best_detection_width,best_detection_height
821021,10325,"Wednesday, Jun 25 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6934,Scoparia penumbralis,0.479945480823516,Not verified,1,6/25/2025 21:40,6/25/2025 21:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-25/car_2025-06-25_21_40_02_extra_detection_854471.jpg,113,183
821022,10264,"Friday, Jun 6 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.902614414691925,Not verified,1,6/6/2025 21:00,6/6/2025 21:00,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/ama_2025-06-06_21_00_02_detection_854450.jpg,901,150
821023,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.947436451911926,Not verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854452.jpg,900,1281
821024,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.925357162952423,Not verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854453.jpg,1048,979
821025,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.876936316490173,Not verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854454.jpg,1339,1924
821026,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.937438547611236,Not verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854455.jpg,330,891
821027,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11,Hypagyrtis unipunctata,0.508801937103271,Not verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854472.jpg,908,329
821028,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,3765,Scopula limboundata,1,Verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854473.jpg,424,335
821029,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,7296,Macaria granitata,0.100951619446277,Not verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854474.jpg,526,263
821030,10350,"Wednesday, Sep 10 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6,Campaea perlata,1,Verified,1,9/10/2025 23:58,9/10/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-10/car_2025-09-10_23_58_02_detection_854477.jpg,544,351
821031,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.9374520778656,Not verified,1,6/6/2025 23:50,6/6/2025 23:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_23_50_02_extra_detection_854456.jpg,1196,1577
821032,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.90700227022171,Not verified,1,6/6/2025 23:50,6/6/2025 23:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_23_50_02_extra_detection_854457.jpg,900,1245
821033,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,5216,Acronicta increta,0.451594054698944,Not verified,1,6/6/2025 23:50,6/6/2025 23:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_23_50_02_extra_detection_854475.jpg,395,366
821034,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11,Hypagyrtis unipunctata,0.412397980690002,Not verified,1,6/6/2025 23:50,6/6/2025 23:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_23_50_02_extra_detection_854476.jpg,644,337
821035,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6955,Cabera erythemaria,1,Verified,1,6/6/2025 23:50,6/6/2025 23:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_23_50_02_extra_detection_854478.jpg,457,307
821036,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.9424369931221,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854479.jpg,163,179
821037,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.74355262517929,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854480.jpg,2424,1387
821038,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.877499461174011,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854481.jpg,721,1103
821039,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.95863252878189,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854482.jpg,1121,1561
821040,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.919622123241424,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854483.jpg,103,202
821041,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.960821330547332,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854484.jpg,184,191
821042,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,300,Acleris hastiana,0.206613227725029,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854508.jpg,232,144
821043,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6954,Drepana arcuata,1,Verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854509.jpg,543,327
821044,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6448,Nemoria bistriaria,0.367358565330505,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854510.jpg,428,208
821045,10367,"Friday, May 16 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7355,Isturgia dislocaria,0.0999752953648567,Not verified,1,5/16/2025 22:10,5/16/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-16/syd_2025-05-16_22_10_02_extra_detection_854511.jpg,363,407
821046,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.941422164440155,Not verified,1,5/30/2025 22:10,5/30/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_10_02_extra_detection_854485.jpg,1140,1569
821047,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.949921011924743,Not verified,1,5/30/2025 22:10,5/30/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_10_02_extra_detection_854486.jpg,311,289
821048,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6498,Eufidonia notataria,1,Verified,1,5/30/2025 22:10,5/30/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_10_02_extra_detection_854512.jpg,412,625
821049,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6824,Coleophora pruniella,0.171747162938117,Not verified,1,5/30/2025 22:10,5/30/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_10_02_extra_detection_854513.jpg,620,771
821050,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.875263512134552,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854487.jpg,1310,1767
821051,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.638013839721679,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854488.jpg,293,259
821052,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.928341269493103,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854490.jpg,902,1175
821053,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,4993,Phoberia atomaris,0.185109078884124,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854514.jpg,542,532
821054,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,2003,Tinea pellionella,0.0400324128568172,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854515.jpg,158,162
821055,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,5514,Hypoprepia fucosa,0.314507752656936,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854516.jpg,222,380
821056,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,7462,Elophila gyralis,0.157116368412971,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854517.jpg,117,180
821057,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6481,Lomographa vestaliata,0.257005959749221,Not verified,1,7/23/2025 23:40,7/23/2025 23:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_40_02_extra_detection_854519.jpg,940,910
821058,10401,"Wednesday, Sep 17 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.829752624034881,Not verified,1,9/17/2025 22:10,9/17/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-17/syd_2025-09-17_22_10_02_extra_detection_854489.jpg,559,700
821059,10401,"Wednesday, Sep 17 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.932717025279998,Not verified,1,9/17/2025 22:10,9/17/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-17/syd_2025-09-17_22_10_02_extra_detection_854491.jpg,140,204
821060,10401,"Wednesday, Sep 17 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.943815648555755,Not verified,1,9/17/2025 22:10,9/17/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-17/syd_2025-09-17_22_10_02_extra_detection_854492.jpg,1242,1587
821061,10401,"Wednesday, Sep 17 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,3369,Caloptilia stigmatella,0.128668710589408,Not verified,1,9/17/2025 22:10,9/17/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-17/syd_2025-09-17_22_10_02_extra_detection_854518.jpg,399,512
821062,10401,"Wednesday, Sep 17 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7324,Idia americalis,1,Verified,1,9/17/2025 22:10,9/17/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-17/syd_2025-09-17_22_10_02_extra_detection_854520.jpg,247,324
821063,10371,"Monday, May 26 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.888003468513488,Not verified,1,5/26/2025 21:50,5/26/2025 21:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-26/syd_2025-05-26_21_50_03_extra_detection_854493.jpg,706,1156
821064,10371,"Monday, May 26 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.948515653610229,Not verified,1,5/26/2025 21:50,5/26/2025 21:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-26/syd_2025-05-26_21_50_03_extra_detection_854494.jpg,703,487
821065,10371,"Monday, May 26 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.924604058265686,Not verified,1,5/26/2025 21:50,5/26/2025 21:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-26/syd_2025-05-26_21_50_03_extra_detection_854495.jpg,1255,1556
821066,10371,"Monday, May 26 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.957380712032318,Not verified,1,5/26/2025 21:50,5/26/2025 21:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-26/syd_2025-05-26_21_50_03_extra_detection_854496.jpg,316,602
821067,10371,"Monday, May 26 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.905906021595001,Not verified,1,5/26/2025 21:50,5/26/2025 21:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-26/syd_2025-05-26_21_50_03_extra_detection_854497.jpg,233,151
821068,10371,"Monday, May 26 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6954,Drepana arcuata,1,Verified,1,5/26/2025 21:50,5/26/2025 21:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-26/syd_2025-05-26_21_50_03_extra_detection_854523.jpg,575,367
821069,10298,"Monday, Sep 15 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.717793703079223,Not verified,1,9/15/2025 23:10,9/15/2025 23:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-15/ama_2025-09-15_23_10_02_extra_detection_854498.jpg,382,304
821070,10298,"Monday, Sep 15 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.958377599716186,Not verified,1,9/15/2025 23:10,9/15/2025 23:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-15/ama_2025-09-15_23_10_02_extra_detection_854499.jpg,887,1252
821071,10298,"Monday, Sep 15 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,4676,Pandemis limitata,0.0367180854082107,Not verified,1,9/15/2025 23:10,9/15/2025 23:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-15/ama_2025-09-15_23_10_02_extra_detection_854521.jpg,140,229
821072,10298,"Monday, Sep 15 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,6,Campaea perlata,1,Verified,1,9/15/2025 23:10,9/15/2025 23:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-15/ama_2025-09-15_23_10_02_extra_detection_854522.jpg,696,807
821073,10298,"Monday, Sep 15 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,6,Campaea perlata,1,Verified,1,9/15/2025 23:10,9/15/2025 23:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-15/ama_2025-09-15_23_10_02_extra_detection_854524.jpg,394,683
821074,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.754805624485015,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854500.jpg,949,1157
821075,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.832428872585296,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854503.jpg,992,975
821076,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.637028515338897,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854506.jpg,1393,1877
821077,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.955026745796203,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854507.jpg,138,184
821078,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,15,Arta statalis,1,Verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854525.jpg,160,188
821079,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,15,Arta statalis,0.304553508758544,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854527.jpg,151,190
821080,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6933,Scoparia basalis,0.30036249756813,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854528.jpg,114,152
821081,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6755,Colocasia propinquilinea,1,Verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854529.jpg,372,433
821082,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,15,Arta statalis,0.505140006542205,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854530.jpg,161,162
821083,10328,"Wednesday, Jul 2 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,15,Arta statalis,0.123031884431838,Not verified,1,7/2/2025 22:10,7/2/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-02/car_2025-07-02_22_10_02_extra_detection_854531.jpg,164,178
821084,10361,"Monday, Oct 6 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.92727917432785,Not verified,1,10/6/2025 21:40,10/6/2025 21:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-06/car_2025-10-06_21_40_02_extra_detection_854501.jpg,1089,1002
821085,10361,"Monday, Oct 6 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.867787539958953,Not verified,1,10/6/2025 21:40,10/6/2025 21:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-06/car_2025-10-06_21_40_02_extra_detection_854502.jpg,379,894
821086,10361,"Monday, Oct 6 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.935545921325683,Not verified,1,10/6/2025 21:40,10/6/2025 21:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-06/car_2025-10-06_21_40_02_extra_detection_854504.jpg,698,868
821087,10361,"Monday, Oct 6 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.937927305698394,Not verified,1,10/6/2025 21:40,10/6/2025 21:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-06/car_2025-10-06_21_40_02_extra_detection_854505.jpg,870,1246
821088,10361,"Monday, Oct 6 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,5967,Darapsa myron,0.155602172017097,Not verified,1,10/6/2025 21:40,10/6/2025 21:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-06/car_2025-10-06_21_40_02_extra_detection_854526.jpg,1359,1711
821089,10391,"Friday, Aug 22 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.937910020351409,Not verified,1,8/22/2025 22:00,8/22/2025 22:00,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/syd_2025-08-22_22_00_02_detection_854532.jpg,1189,1555
821090,10391,"Friday, Aug 22 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6365,Lambdina fiscellaria,1,Verified,1,8/22/2025 22:00,8/22/2025 22:00,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/syd_2025-08-22_22_00_02_detection_854550.jpg,491,847
821091,10395,"Wednesday, Sep 3 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.945858299732208,Not verified,1,9/3/2025 23:58,9/3/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-03/syd_2025-09-03_23_58_02_detection_854533.jpg,1182,1596
821092,10395,"Wednesday, Sep 3 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7279,Macaria fissinotata,1,Verified,1,9/3/2025 23:58,9/3/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-03/syd_2025-09-03_23_58_02_detection_854549.jpg,307,529
821093,10395,"Wednesday, Sep 3 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6365,Lambdina fiscellaria,0.331717371940612,Not verified,1,9/3/2025 23:58,9/3/2025 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-03/syd_2025-09-03_23_58_02_detection_854551.jpg,450,342
821094,10313,"Wednesday, May 21 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.942014157772064,Not verified,1,5/21/2025 22:50,5/21/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-21/car_2025-05-21_22_50_02_extra_detection_854534.jpg,893,1223
821095,10313,"Wednesday, May 21 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.917633295059204,Not verified,1,5/21/2025 22:50,5/21/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-21/car_2025-05-21_22_50_02_extra_detection_854535.jpg,331,859
821096,10313,"Wednesday, May 21 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.936726331710815,Not verified,1,5/21/2025 22:50,5/21/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-21/car_2025-05-21_22_50_02_extra_detection_854538.jpg,1454,967
821097,10323,"Friday, Jun 20 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.624348521232605,Not verified,1,6/20/2025 22:10,6/20/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-20/car_2025-06-20_22_10_02_extra_detection_854536.jpg,1716,976
